content_id,client_id,action_rank,predicted_decline_probability,action_label,reason_code,impressions_90d,content_age_days,avg_position,days_since_last_update,content_type,main_intent
content_e71857f28c7b,client_6208ef0f77,21851,0.474,monitor,model_flagged,2769,300,12.8,104,keyword article,transactional
content_8266498d9690,client_d4735e3a26,21852,0.4739,monitor,aging_content,155,495,4.8,20,keyword article,informational
content_b76e9df236ff,client_4fc82b26ae,21853,0.4739,monitor,high_visibility_and_aging,5013,333,8.6,20,keyword article,transactional
content_144af52b3136,client_19581e27de,21854,0.4739,monitor,high_visibility_and_aging,4563,482,9.1,22,keyword article,commercial
content_617d3efa8dff,client_19581e27de,21855,0.4739,monitor,high_visibility_and_aging,13373,482,6.0,22,keyword article,informational
content_a95efee6672d,client_19581e27de,21856,0.4739,monitor,aging_content,1466,463,10.8,22,keyword article,informational
content_0f16d0555526,client_19581e27de,21857,0.4739,monitor,model_flagged,164,257,60.9,104,keyword article,informational
content_f322392c7e9e,client_19581e27de,21858,0.4739,monitor,aging_content,488,441,9.1,22,keyword article,commercial
content_b608ba87efab,client_19581e27de,21859,0.4738,monitor,high_visibility_and_aging,10468,480,3.2,22,keyword article,commercial
content_86ce44c208a7,client_19581e27de,21860,0.4738,monitor,aging_content,233,441,11.8,22,keyword article,informational
content_5ea38e4cda9d,client_d4735e3a26,21861,0.4738,monitor,model_flagged,15,289,11.1,20,feedly article,
content_78fcbf5ad98b,client_19581e27de,21862,0.4738,monitor,high_visibility,16816,257,5.6,104,keyword article,informational
content_0fa56d7c020c,client_19581e27de,21863,0.4738,monitor,aging_content,6,482,2.5,22,keyword article,informational
content_62cb7abe6644,client_19581e27de,21864,0.4737,monitor,model_flagged,2236,257,24.2,104,keyword article,transactional
content_48724397d104,client_d4735e3a26,21865,0.4736,monitor,model_flagged,38,305,2.5,211,keyword article,
content_ce8619672faf,client_19581e27de,21866,0.4736,monitor,high_visibility_and_aging,3855,441,3.5,22,keyword article,informational
content_3e6203ac624d,client_8527a891e2,21867,0.4736,monitor,aging_content,3,348,40.7,20,keyword article,informational
content_4f638923bfd5,client_d4735e3a26,21868,0.4736,monitor,model_flagged,46,290,6.8,20,feedly article,
content_c7853dea9775,client_19581e27de,21869,0.4736,monitor,model_flagged,292,256,39.4,104,keyword article,informational
content_b9c9ff5fb9ee,client_e629fa6598,21870,0.4736,monitor,aging_content,239,460,19.7,20,keyword article,transactional
content_dd5d73f4f9e4,client_19581e27de,21871,0.4735,monitor,aging_content,1250,482,10.7,22,keyword article,commercial
content_f19beb4441e5,client_19581e27de,21872,0.4735,monitor,model_flagged,689,236,58.3,104,keyword article,informational
content_9623d5463c13,client_19581e27de,21873,0.4735,monitor,model_flagged,102,257,64.4,104,keyword article,informational
content_9924e0695f7b,client_6208ef0f77,21874,0.4735,monitor,high_visibility,11957,300,14.6,104,keyword article,informational
content_98f2cbf89ca9,client_19581e27de,21875,0.4735,monitor,high_visibility_and_aging,16210,480,10.0,20,keyword article,informational
content_435707fd8edd,client_19581e27de,21876,0.4735,monitor,aging_content,387,421,16.1,22,keyword article,informational
content_5b642da163c6,client_19581e27de,21877,0.4735,monitor,high_visibility,22016,139,3.0,104,keyword article,informational
content_1f9d6cde7a01,client_4ec9599fc2,21878,0.4735,monitor,aging_content,191,375,25.2,104,keyword article,informational
content_a8d676a7acaa,client_19581e27de,21879,0.4735,monitor,aging_content,60,482,19.4,22,keyword article,transactional
content_2b7da156fc47,client_624b60c58c,21880,0.4734,monitor,model_flagged,6,319,6.8,104,feedly article,
content_78e0ad55213c,client_19581e27de,21881,0.4734,monitor,high_visibility_and_aging,4480,445,8.7,22,keyword article,commercial
content_00f6fd6ae455,client_19581e27de,21882,0.4734,monitor,high_visibility,20000,236,6.1,104,keyword article,informational
content_3922d34f865d,client_19581e27de,21883,0.4734,monitor,high_visibility_and_aging,9813,482,5.4,22,keyword article,transactional
content_36a931194d76,client_2c624232cd,21884,0.4734,monitor,high_visibility_and_aging,4033,438,12.9,11,keyword article,commercial
content_2200a6d30ab9,client_19581e27de,21885,0.4733,monitor,aging_content,1103,445,13.1,22,keyword article,informational
content_8bde769d53df,client_3fdba35f04,21886,0.4733,monitor,high_visibility,20383,165,11.4,20,keyword article,commercial
content_b5c65940f6f0,client_19581e27de,21887,0.4733,monitor,high_visibility,12565,98,5.7,20,keyword article,informational
content_4ebb546baee2,client_e29c9c180c,21888,0.4733,monitor,aging_content,12,347,4.2,20,keyword article,informational
content_66f9156055d3,client_19581e27de,21889,0.4733,monitor,high_visibility,6379,257,3.9,104,keyword article,transactional
content_130aa3eb5c66,client_19581e27de,21890,0.4733,monitor,aging_content,669,445,13.8,22,keyword article,informational
content_2e6b62cf0d78,client_19581e27de,21891,0.4733,monitor,aging_content,437,421,15.9,22,keyword article,informational
content_1e14e9139a13,client_19581e27de,21892,0.4733,monitor,high_visibility_and_aging,5212,445,7.2,22,keyword article,informational
content_42e997ab6bdd,client_19581e27de,21893,0.4733,monitor,high_visibility_and_aging,21830,421,5.6,22,keyword article,informational
content_2387908b3070,client_19581e27de,21894,0.4733,monitor,high_visibility,58336,119,4.3,20,keyword article,informational
content_1c68f0a21b4b,client_19581e27de,21895,0.4732,monitor,high_visibility,40225,236,5.1,104,keyword article,transactional
content_c60bf32d32fd,client_19581e27de,21896,0.4732,monitor,high_visibility_and_aging,62990,445,8.4,20,keyword article,informational
content_e190ab3f4822,client_19581e27de,21897,0.4732,monitor,aging_content,2894,362,15.8,104,keyword article,informational
content_01d4e8576a06,client_19581e27de,21898,0.4732,monitor,high_visibility_and_aging,29875,417,5.7,22,keyword article,informational
content_3af703c71f88,client_bbb965ab0c,21899,0.4732,monitor,high_visibility,11457,104,7.2,15,keyword article,informational
content_e67a0f94cf3a,client_19581e27de,21900,0.4732,monitor,aging_content,86,466,13.8,22,keyword article,informational
content_4c08c723d471,client_2c624232cd,21901,0.4732,monitor,aging_content,162,438,15.4,11,keyword article,commercial
content_dc930d7c1a7c,client_19581e27de,21902,0.4732,monitor,high_visibility_and_aging,8906,482,6.5,22,keyword article,transactional
content_91a44d04fe19,client_3fdba35f04,21903,0.4731,monitor,high_visibility_and_aging,34721,333,2.6,14,keyword article,commercial
content_f0bf513698b2,client_6208ef0f77,21904,0.4731,monitor,high_visibility,21235,300,17.8,104,keyword article,transactional
content_b2ab44cb8761,client_2c624232cd,21905,0.4731,monitor,aging_content,545,517,13.8,11,keyword article,informational
content_7efb373c54d6,client_19581e27de,21906,0.4731,monitor,high_visibility,10551,313,5.5,104,keyword article,transactional
content_164f5bc59472,client_4e07408562,21907,0.4731,monitor,aging_content,180,348,67.5,104,keyword article,commercial
content_d1454961211c,client_6208ef0f77,21908,0.4731,monitor,high_visibility,18734,223,30.2,104,keyword article,informational
content_26c2fdd8c0ac,client_4e07408562,21909,0.4731,monitor,aging_content,3465,347,13.3,13,keyword article,transactional
content_571a94e592a8,client_19581e27de,21910,0.4731,monitor,aging_content,109,445,15.7,22,keyword article,informational
content_3c1f1e71f204,client_19581e27de,21911,0.4731,monitor,high_visibility,5133,329,5.1,104,keyword article,transactional
content_660f74be1add,client_19581e27de,21912,0.473,monitor,aging_content,732,482,9.6,22,keyword article,informational
content_cc443c89d0f5,client_98a3ab7c34,21913,0.473,monitor,model_flagged,5,111,6.2,1,keyword article,informational
content_f06413eb830a,client_19581e27de,21914,0.473,monitor,aging_content,1310,466,10.9,22,keyword article,transactional
content_9baf12630279,client_6208ef0f77,21915,0.473,monitor,high_visibility,23036,144,15.4,104,keyword article,informational
content_16d3acfeb640,client_19581e27de,21916,0.473,monitor,high_visibility,12979,236,6.4,104,keyword article,informational
content_1abc09dbe578,client_4ec9599fc2,21917,0.473,monitor,model_flagged,8,303,10.8,20,feedly article,
content_df0af329b2f5,client_02d20bbd7e,21918,0.473,monitor,model_flagged,3,332,16.3,104,keyword article,transactional
content_f5548f25bbab,client_19581e27de,21919,0.4729,monitor,high_visibility,20635,329,5.3,104,keyword article,transactional
content_e0b08ad65f5b,client_4e07408562,21920,0.4729,monitor,high_visibility_and_aging,69460,445,6.2,14,keyword article,commercial
content_3d4004b21c6f,client_19581e27de,21921,0.4729,monitor,aging_content,1086,466,7.3,22,keyword article,informational
content_3839ec7af5a4,client_19581e27de,21922,0.4728,monitor,aging_content,135,463,13.3,22,keyword article,informational
content_f7023ea2ec75,client_3fdba35f04,21923,0.4728,monitor,high_visibility,42429,131,6.2,14,keyword article,commercial
content_547f88b11035,client_19581e27de,21924,0.4728,monitor,high_visibility,13590,330,3.0,104,keyword article,transactional
content_a3c0ebdd3a4b,client_19581e27de,21925,0.4728,monitor,aging_content,1615,441,7.8,22,keyword article,informational
content_1b4ec72dafd4,client_4ec9599fc2,21926,0.4728,monitor,aging_content,2,372,7.0,372,keyword article,informational
content_5045b7ea7fca,client_19581e27de,21927,0.4728,monitor,aging_content,290,421,11.4,22,keyword article,transactional
content_42afdf7f7cd3,client_e629fa6598,21928,0.4727,monitor,aging_content,25,460,20.2,20,keyword article,informational
content_be0c8c892afa,client_3fdba35f04,21929,0.4727,monitor,aging_content,1403,460,5.1,104,keyword article,transactional
content_8370fffee86a,client_19581e27de,21930,0.4727,monitor,aging_content,2674,482,17.1,22,keyword article,transactional
content_40fb6f005d61,client_6208ef0f77,21931,0.4727,monitor,high_visibility,151800,229,26.0,104,keyword article,informational
content_8f33959f58a4,client_19581e27de,21932,0.4727,monitor,aging_content,768,441,7.2,22,keyword article,informational
content_00285f35fca2,client_19581e27de,21933,0.4727,monitor,aging_content,1014,441,9.2,22,keyword article,informational
content_0fd439a39e64,client_6208ef0f77,21934,0.4727,monitor,high_visibility,16059,286,14.3,104,keyword article,informational
content_0207981d4837,client_19581e27de,21935,0.4727,monitor,aging_content,689,389,16.8,22,keyword article,transactional
content_bfaee9df93c2,client_19581e27de,21936,0.4726,monitor,aging_content,541,463,7.6,22,keyword article,informational
content_639a0e172298,client_2c624232cd,21937,0.4726,monitor,aging_content,26,517,14.2,22,keyword article,informational
content_fe2136cd396f,client_19581e27de,21938,0.4726,monitor,high_visibility_and_aging,4796,482,7.5,22,keyword article,informational
content_1d90659f1799,client_e629fa6598,21939,0.4726,monitor,aging_content,39,494,7.7,20,keyword article,commercial
content_7e1125021dce,client_8722616204,21940,0.4725,monitor,model_flagged,1,90,7.0,8,keyword article,informational
content_ea31a699a69b,client_19581e27de,21941,0.4725,monitor,high_visibility,15260,112,6.1,20,keyword article,
content_047f61d312cc,client_19581e27de,21942,0.4725,monitor,high_visibility_and_aging,3761,441,7.8,22,keyword article,informational
content_f39d455f5d38,client_4e07408562,21943,0.4725,monitor,high_visibility_and_aging,10053,537,18.9,25,keyword article,informational
content_516a2f944060,client_19581e27de,21944,0.4725,monitor,model_flagged,2877,313,22.5,104,keyword article,transactional
content_086a63075191,client_19581e27de,21945,0.4725,monitor,aging_content,2022,482,13.5,22,keyword article,informational
content_1b63294a1556,client_19581e27de,21946,0.4725,monitor,high_visibility,40675,103,6.7,20,keyword article,informational
content_db9bdd904326,client_19581e27de,21947,0.4725,monitor,aging_content,1900,441,4.9,22,keyword article,transactional
content_1740f8692294,client_19581e27de,21948,0.4724,monitor,aging_content,117,463,13.8,22,keyword article,informational
content_9a2e89d3870f,client_19581e27de,21949,0.4724,monitor,aging_content,538,441,11.9,22,keyword article,informational
content_7cff6c2a97de,client_2c624232cd,21950,0.4724,monitor,aging_content,90,517,11.9,22,keyword article,informational
content_f5b88a391424,client_d4735e3a26,21951,0.4724,monitor,model_flagged,120,284,8.0,20,feedly article,
content_3f20938e7505,client_19581e27de,21952,0.4723,monitor,aging_content,2213,482,13.5,22,keyword article,informational
content_7dcf31a83b62,client_6208ef0f77,21953,0.4723,monitor,high_visibility,11248,216,17.0,104,keyword article,commercial
content_ac20794d9509,client_19581e27de,21954,0.4723,monitor,aging_content,3433,421,17.0,22,keyword article,transactional
content_a335c928f213,client_6208ef0f77,21955,0.4723,monitor,high_visibility,13438,299,16.4,104,keyword article,commercial
content_ca60f87ce4bb,client_2c624232cd,21956,0.4723,monitor,aging_content,62,438,16.2,22,keyword article,informational
content_1da1910ea187,client_19581e27de,21957,0.4723,monitor,high_visibility,13659,98,5.4,20,keyword article,informational
content_a34c1e4b676d,client_e629fa6598,21958,0.4722,monitor,aging_content,218,502,7.5,22,keyword article,commercial
content_02d38aa7b5a2,client_19581e27de,21959,0.4722,monitor,aging_content,125,441,19.0,22,keyword article,informational
content_36ddf695beb7,client_4e07408562,21960,0.4722,monitor,high_visibility_and_aging,12932,347,5.5,104,keyword article,commercial
content_8557250d1279,client_6208ef0f77,21961,0.4722,monitor,high_visibility,15786,148,8.6,104,keyword article,informational
content_1cfb681703fb,client_19581e27de,21962,0.4722,monitor,high_visibility,5813,313,9.4,104,keyword article,informational
content_70583edbedbf,client_19581e27de,21963,0.4722,monitor,aging_content,218,466,6.2,22,keyword article,commercial
content_9004bfca4632,client_19581e27de,21964,0.4722,monitor,aging_content,645,441,4.8,22,keyword article,informational
content_5fcb37290da8,client_19581e27de,21965,0.4721,monitor,aging_content,455,463,16.3,22,keyword article,commercial
content_64fcfd13fbfd,client_19581e27de,21966,0.4721,monitor,aging_content,125,441,12.5,22,keyword article,informational
content_893e3155d4e8,client_19581e27de,21967,0.4721,monitor,high_visibility,10401,313,7.8,104,keyword article,transactional
content_fc3d5c4b13c7,client_19581e27de,21968,0.4721,monitor,high_visibility_and_aging,6656,445,6.2,22,keyword article,informational
content_cd83238a9b22,client_19581e27de,21969,0.4721,monitor,high_visibility_and_aging,6539,482,7.8,20,keyword article,informational
content_e9bb7915230b,client_19581e27de,21970,0.4721,monitor,high_visibility_and_aging,12614,480,5.4,22,keyword article,commercial
content_247e30bf3be6,client_19581e27de,21971,0.4721,monitor,aging_content,1189,441,6.6,22,keyword article,informational
content_d261aea14d45,client_19581e27de,21972,0.4721,monitor,aging_content,485,482,12.5,22,keyword article,informational
content_66a2ef764ffa,client_19581e27de,21973,0.4721,monitor,high_visibility_and_aging,8337,441,5.6,22,keyword article,informational
content_fb8a0d2da868,client_d4735e3a26,21974,0.4721,monitor,aging_content,6,489,6.8,20,keyword article,
content_42f36df38d97,client_19581e27de,21975,0.4721,monitor,aging_content,335,445,14.9,22,keyword article,commercial
